Image,Label
11535,202
5379,169
58892,297
16074,406
14777,645
39308,831
51524,84
55963,57
22259,830
52240,245
47748,576
46273,59
39357,541
25816,30
14708,631
67246,640
6436,93
2593,253
29537,252
5754,162
48975,39
45796,704
32643,769
24500,372
1047,693
66418,15
61853,169
64186,729
61655,654
46110,317
18565,4
1141,264
17565,834
27384,287
7752,158
61734,75
52254,94
36678,104
64434,778
56611,620
41564,116
41501,742
11789,885
57957,489
12285,381
44247,20
49386,67
39257,65
47845,42
32313,549
21762,67
56147,63
5109,199
28081,37
62705,87
40762,225
12143,147
3724,274
58043,40
60433,157
20607,1
2887,384
66836,157
10701,783
30996,487
29582,81
15096,54
20726,182
43425,293
38863,697
45598,380
35674,297
48856,168
45455,761
66235,270
49294,380
36036,618
67054,59
14072,3
11672,469
53504,842
60825,75
46134,0
16571,823
48869,13
4164,259
29991,371
10355,586
44905,13
45743,161
59821,808
43853,264
64812,307
62721,796
31656,56
44921,771
31438,359
32907,723
40299,450
10555,178
6696,248
60235,273
60430,573
6156,557
11367,720
18602,40
10027,252
6178,479
1435,307
6339,297
27581,312
6212,247
61215,361
23995,927
39755,266
48722,93
9391,87
39599,602
48516,123
33311,199
33564,938
33184,386
46610,716
57174,136
55920,151
31302,141
42343,576
63844,219
36477,385
49176,64
21458,74
62888,272
21093,211
8353,788
42515,115
53274,756
47489,29
44092,181
17090,15
5844,460
15975,0
10692,445
54582,318
38536,226
28525,100
52958,167
67105,151
37688,212
35495,335
45960,39
63241,255
7225,54
31633,648
66730,401
55364,365
8535,246
1700,351
21303,901
25511,54
11188,545
52095,568
46606,541
58161,226
53063,182
18820,53
63297,353
22321,503
4072,764
57245,13
60789,875
1793,17
66145,798
53287,209
29600,305
34111,242
9339,426
50962,333
43155,261
31352,339
15682,20
44741,776
64759,356
49040,92
7207,616
30452,261
47125,3
50290,600
51808,446
54730,493
8621,683
65170,125
51192,428
33354,609
61463,283
45715,501
29578,89
22880,36
8501,272
48340,822
2994,285
63769,94
51544,434
57742,261
17221,668
41105,417
54522,589
53777,420
13835,293
24075,39
63165,899
29879,220
5048,904
8955,819
13676,204
3742,453
32865,271
31034,492
42311,280
593,161
43014,310
56069,82
45368,489
27628,67
13812,392
611,36
14397,884
23853,750
40028,810
22250,123
56130,125
56302,667
2398,886
18608,264
2319,240
66123,263
19042,155
31278,404
12742,796
66934,421
36720,216
67526,191
8897,74
12799,93
22109,540
42034,481
28174,277
52744,291
2350,629
18929,61
13573,245
22503,9
21901,285
23740,384
58830,265
66005,714
27535,11
32552,167
56346,40
56641,325
64787,600
48603,336
30596,214
58444,675
56847,787
6724,161
61952,869
41707,440
23577,319
61716,597
13995,719
15849,557
57428,479
13914,732
34220,60
40555,63
34905,505
5570,181
66304,270
46374,435
61540,450
43615,751
65011,177
6174,141
50966,151
6809,600
41614,156
20641,215
11516,68
7560,220
30961,556
8248,790
16480,618
30141,72
18174,294
62897,421
21123,282
16312,660
39335,459
17371,480
14178,372
53724,263
46147,280
40877,393
50520,692
32566,154
14673,67
55098,15
15706,219
59990,796
26445,515
24858,94
57416,386
63619,21
8751,419
49270,467
39244,409
14233,215
2035,637
56897,67
49023,952
14476,769
35239,135
65724,321
35802,403
28544,788
32893,116
37358,525
36458,72
40749,174
48479,420
61628,332
41142,631
7955,841
12774,157
57384,915
44817,78
1465,236
55070,362
17031,278
58694,544
57396,846
32591,188
44566,561
41096,426
6316,26
49375,402
36656,37
15471,294
4317,868
808,489
52722,261
13255,36
51235,126
15487,82
7736,546
20430,171
29710,96
60400,57
64938,379
6484,61
39611,176
58117,46
65393,37
59207,345
42298,139
11099,390
51143,60
20285,367
59304,267
67786,325
39345,563
7649,142
22945,317
19155,298
28580,414
2826,588
4736,103
3517,782
56502,487
50379,287
4692,82
9441,190
43671,167
27359,116
56917,917
58456,848
39511,60
40192,520
36946,400
1699,757
46875,594
55311,604
38391,933
15795,385
26353,498
65153,399
57386,222
14699,168
60195,68
38524,74
60193,195
53380,10
2682,522
63658,143
34571,310
49866,282
4821,256
66039,76
19183,331
32078,404
13823,623
48903,169
2182,46
54251,469
23258,460
12042,246
11730,109
49184,84
24404,17
66527,208
15044,197
62807,453
495,214
15496,23
48193,221
43664,63
64170,104
56495,1
39746,497
15652,668
48867,472
56630,480
10842,229
66712,106
55528,287
53523,3
30496,241
17947,702
23920,232
48180,339
8851,36
26986,637
48549,339
15724,364
64181,180
8150,224
56353,8
19056,281
55538,345
9115,460
22655,731
5870,319
53698,247
18444,12
27861,879
53564,656
38273,23
12945,51
26151,448
63850,87
55778,224
33074,87
52648,84
18331,687
43504,614
48281,319
27746,33
58408,118
41461,210
10649,401
21483,341
258,53
16357,374
4966,861
23634,273
28442,249
24996,113
2224,194
23836,362
64022,452
38052,325
56076,861
1478,841
41143,311
59603,325
20854,638
67279,493
66386,113
38737,221
26740,459
47036,109
37728,733
27657,274
15405,497
52149,239
16767,336
48729,525
37543,198
41954,83
60540,350
44385,4
43499,23
63570,600
24091,611
23279,634
26855,76
55417,238
57841,274
54097,704
64920,362
67735,208
45115,57
57713,719
60523,29
26777,330
39747,596
26286,426
35860,15
12814,72
67006,15
65084,406
56643,856
15047,154
63454,422
54449,578
46341,535
38896,943
348,671
61772,133
38689,0
38730,384
17416,149
57665,742
44932,109
24301,208
62522,193
64410,187
21873,116
27767,312
25440,403
60057,67
62774,331
6810,103
58085,297
52331,357
32890,806
12233,169
29705,190
10392,231
1476,725
9395,390
24297,404
48621,595
62254,126
51564,345
8958,349
39724,405
44020,158
64305,720
63153,249
45610,181
20447,357
10607,226
52412,2
50406,315
21315,265
35831,16
3562,571
30572,469
57316,204
2403,661
46291,8
45403,166
24229,106
51614,679
59712,143
59423,76
8783,422
9403,155
40849,144
26500,635
49694,444
9326,8
34249,690
67192,530
36031,83
33086,663
42161,272
23918,65
47178,321
10887,267
37889,20
50651,518
42008,452
35977,166
66179,61
44315,751
16691,439
43485,263
54498,254
59053,34
16581,90
49070,590
40797,11
27449,809
67081,51
65405,669
52789,10
24069,526
4372,195
13967,507
65991,556
56326,409
50174,88
7229,317
42855,936
45012,502
12001,337
20847,408
51095,254
58551,13
25215,564
18692,919
5809,323
53370,494
6971,556
54135,53
23306,469
46149,398
3873,486
57593,620
42181,414
54743,236
66192,687
30600,181
38786,139
60247,533
59261,437
67603,260
24470,193
22997,508
17233,357
41803,628
16611,13
65972,8
45556,524
58655,233
10738,190
1573,348
12433,136
64619,322
44961,481
45569,414
8289,10
54798,42
10495,886
37869,226
67093,422
19321,505
7077,510
30196,497
12781,68
32396,368
15988,172
59451,191
38425,300
28615,250
1743,267
59997,140
32485,39
944,65
66041,366
18659,639
34716,226
16431,461
31226,512
59175,76
51885,145
26102,898
64295,351
27047,124
62650,562
330,455
13925,2
28717,478
61366,39
45329,123
19869,683
28673,262
17287,123
28082,140
38847,280
52201,284
14889,214
20171,530
38986,464
62371,195
19107,860
42755,265
49972,254
47362,129
5759,521
31341,741
11809,231
2758,220
508,110
34953,316
3709,143
45247,600
65477,646
67703,90
44148,243
22708,588
38432,394
33241,93
3675,47
14752,350
16157,586
30334,63
63785,215
32658,558
41562,568
36911,649
25024,34
59580,854
46838,894
67115,71
47899,496
11724,80
42065,189
28284,464
23930,270
39699,77
21658,40
6453,936
13082,105
61482,221
63683,269
33739,443
10908,627
19265,616
59977,176
17459,51
4897,404
44292,19
60384,37
62023,15
12731,780
61779,350
56199,714
37523,205
48324,45
66744,255
56348,668
46594,550
56226,874
21565,167
34042,554
40267,325
52340,379
46602,290
24002,503
48356,140
11776,264
67587,325
62812,0
50230,590
5147,584
60470,912
20312,750
7393,933
67716,678
59277,168
8075,879
50719,871
45283,316
39008,259
52826,384
9725,759
52990,867
11295,176
64704,762
13552,24
12897,88
16079,480
17358,47
53315,223
7005,654
24922,263
51460,171
9971,141
5065,282
28066,272
6553,49
53855,914
43258,21
26742,183
31965,826
48389,209
9511,523
57422,39
1788,522
66277,487
61450,814
16076,157
32543,507
52877,87
67070,82
9291,44
37895,707
22974,478
60634,275
22334,573
59504,698
836,94
50734,765
31699,433
32871,462
41171,885
38279,231
30963,365
22931,490
54586,50
29623,841
2019,261
60326,4
12103,854
12878,495
60632,178
18072,45
30089,16
36154,792
9330,214
4629,221
74,132
1070,77
59434,224
54441,588
45399,856
4832,147
67294,283
29812,948
40812,241
23392,90
33237,204
17267,562
53195,202
24321,109
34207,566
373,532
46891,559
31124,66
2604,554
47621,284
27423,106
38238,659
41532,536
16490,832
40604,102
22710,262
67648,153
47239,87
42907,234
13553,707
51647,225
16131,103
38134,6
16446,418
23505,792
57864,271
16433,121
59507,76
61429,754
55770,457
54213,212
62525,204
42617,728
64758,306
44546,102
41184,75
27533,329
27161,166
65141,797
61751,112
32323,172
17718,149
32845,735
44676,363
61978,15
8243,761
36253,291
10597,839
64026,238
38453,363
43724,31
12221,116
30995,357
48301,318
67737,587
61629,843
21457,314
57406,946
35462,133
49084,510
55383,423
66811,44
28111,544
8352,656
27181,749
61762,71
56272,590
41842,503
21351,600
11574,61
32071,375
54354,369
37629,19
11904,540
24552,77
57363,68
21763,481
65414,213
31030,127
59144,249
32875,574
63710,846
62712,238
12711,158
1786,770
39783,411
4911,40
51609,214
38891,236
27589,278
18874,393
11647,719
11831,40
164,377
27681,68
13356,49
55861,240
53011,182
17311,359
62972,845
19880,232
50336,508
20941,894
43372,45
31672,343
37689,17
31816,881
12756,40
48018,109
58835,886
14754,29
2160,602
41521,9
36626,594
43804,42
19364,17
1716,422
30639,68
12034,382
14567,23
64610,891
46153,364
61446,384
35887,3
51440,854
38407,388
23842,29
53945,25
39059,529
33179,303
42516,644
53075,454
58562,40
52670,95
66307,211
61501,135
39723,904
1105,189
24523,92
821,209
58143,560
15892,143
13945,549
67121,749
38905,674
25378,42
55469,113
46940,19
35521,589
38914,83
57866,501
50728,29
21676,589
25316,149
66940,409
59646,297
47566,39
30504,177
19102,699
38748,229
65820,440
7596,57
12110,645
37119,520
61395,592
36352,515
55671,238
54099,129
63660,525
59173,36
3715,141
10944,5
35087,272
48993,934
5116,120
7526,258
48580,87
26958,365
66675,532
34526,153
59371,188
33697,613
30227,954
56072,892
25663,401
58145,307
45634,459
7529,116
4484,171
18684,185
43708,214
10076,171
55185,695
43777,529
5783,110
3084,606
48991,105
19402,224
36052,209
43849,588
53289,72
26145,132
57793,96
66219,199
44132,506
40546,203
8219,255
29073,810
51944,391
34911,191
45652,243
9428,364
12379,506
35762,662
33349,1
48762,37
50052,164
6352,157
52430,67
41046,756
54928,548
47221,731
20585,275
56559,113
6283,116
49614,10
64824,229
13348,142
63388,259
50864,311
22783,247
6571,609
3324,116
64134,180
26481,204
9172,567
50431,571
47473,494
67562,75
8330,150
11374,335
31645,882
35752,246
46556,345
55373,455
31742,29
44463,466
37739,16
62893,112
61819,57
25034,8
53385,391
10367,629
22364,418
53971,42
87,520
11006,349
37874,514
19437,144
18091,830
62042,295
693,50
3196,531
47840,327
58544,163
3655,841
31790,756
43316,110
23621,182
45523,190
61612,208
58003,392
40623,694
28207,307
26443,87
35325,115
1799,202
67508,13
59906,94
42945,402
21614,809
29813,7
66139,249
44100,258
17105,115
31265,89
15103,267
37494,29
20432,156
45227,102
19353,195
11356,210
58778,559
66918,503
6949,545
1548,841
4694,589
46434,52
66505,468
12230,463
9338,954
55534,109
46514,7
6928,167
26660,61
29364,907
37996,621
30854,177
1537,161
25997,67
21154,574
31937,213
19476,198
5367,116
18003,854
24083,356
55369,682
51909,164
67109,125
19388,87
58156,400
24436,761
10661,182
2051,205
35215,19
22497,173
60549,0
24141,58
40210,353
54795,195
65714,440
49265,433
15448,817
28450,604
15258,116
25583,156
6676,182
58633,310
61146,287
34888,555
1518,636
39972,112
26300,96
11896,87
17076,54
43116,573
46853,13
26980,38
51855,439
51859,10
23652,58
26493,868
48171,208
61519,530
39641,81
62688,368
56711,215
9179,940
3727,189
64742,399
66898,82
51805,317
10314,197
35518,152
5504,593
14957,316
8467,259
41605,75
22718,19
51079,827
30509,431
23082,879
43253,331
34620,106
56776,345
2643,426
42150,939
45282,136
30685,8
8715,418
26444,446
2698,392
58046,261
51797,248
53415,92
52071,36
8718,608
44426,681
29865,304
56223,98
19763,12
64114,282
32483,232
3404,169
7034,614
45243,713
39605,78
5592,302
33914,279
67,443
30359,638
53124,14
27698,161
31289,282
3489,140
62468,105
61261,519
62833,459
65575,26
53161,273
32529,444
37983,102
3827,395
42316,770
50831,20
39640,56
17270,235
22515,633
27434,698
42890,558
5471,356
5760,609
28799,708
28133,295
46012,534
16464,21
42087,611
25283,928
51405,106
46138,933
6282,747
39408,156
27608,179
55378,105
2354,587
62934,636
9308,322
48942,54
41211,375
61063,113
52676,432
47265,6
65004,102
41015,765
4608,437
4018,703
57916,418
47778,330
57971,57
1023,792
42632,872
6075,118
32710,56
48973,622
12749,490
39529,920
31640,141
24805,215
27454,202
2211,310
4292,33
1958,303
19860,64
55411,418
22386,454
20805,270
40095,40
13786,172
34998,630
12165,125
67029,464
39692,68
64620,435
47784,0
33366,158
6120,325
40641,491
39954,278
8245,388
32188,408
53807,53
21059,675
38342,542
12840,98
57808,189
25204,631
66395,851
47024,702
37538,497
4481,870
51266,79
9368,792
42360,512
34154,191
31718,532
46988,655
40809,219
3885,399
26743,89
2081,301
54325,455
33315,462
43360,469
51098,123
33010,852
49470,761
21613,524
21499,258
46797,400
51624,303
60073,153
34047,4
4934,106
27127,39
43029,120
18452,587
44759,642
43864,287
65530,98
39395,189
2243,560
36748,77
35044,79
40615,176
51928,734
24758,77
47913,252
64710,703
12306,409
4553,92
43918,394
57839,190
503,63
52594,605
64582,39
24631,533
58028,381
25235,66
26373,955
52479,135
32380,171
18107,77
40858,946
66829,282
52163,919
15264,282
24739,132
56012,224
31001,208
3094,144
58831,578
15392,612
34723,858
43521,559
55255,190
32017,245
49408,488
13013,241
30017,93
7390,394
8459,280
31360,305
12914,884
58311,661
30492,691
53328,191
59577,135
34984,894
39007,213
15544,80
3145,102
42100,16
39506,710
62505,429
63510,104
8349,86
7868,691
27177,141
20196,874
57878,554
43027,158
10004,489
939,738
66740,112
63998,428
62314,241
55424,186
28729,279
5108,1
63715,380
8914,834
3899,479
32575,53
41563,525
33438,58
34038,205
24418,21
19554,538
66184,217
24105,619
66902,102
5651,420
57190,82
13588,549
33064,452
57644,455
37520,637
31384,136
8269,441
46358,604
5562,147
11935,794
15731,217
63599,143
2979,314
1413,108
12454,265
27033,19
25699,216
55495,87
14929,314
31446,104
14719,301
18266,212
57757,361
48237,810
56671,233
59558,348
45904,336
8837,58
49321,147
33243,184
33485,606
52197,201
34932,38
44650,338
64952,592
54905,288
19320,204
20324,791
18753,2
61822,171
16137,366
64101,260
48541,214
35863,20
39173,938
11005,414
47564,238
56866,13
54930,846
31467,532
33935,167
60534,195
1866,98
47012,297
27694,792
49126,336
48465,502
63391,132
15978,544
36283,865
65196,515
21353,883
28791,416
49724,396
18707,690
61950,149
17427,14
22347,269
26824,280
23598,790
8664,72
39093,481
65794,861
66563,330
33116,498
58208,46
5663,83
6375,367
32832,181
42183,81
16936,96
6445,72
22803,0
39550,31
14140,952
32480,426
4163,402
6370,843
7358,533
57863,77
17225,177
14994,65
67595,519
60206,472
19294,357
65259,129
45458,105
42231,780
9772,34
30263,193
52116,110
22913,632
53001,568
24846,83
49319,847
15420,182
10910,393
1484,73
4348,105
1626,520
67392,75
30236,327
48818,642
60736,37
27764,566
41736,506
46844,911
54231,936
54910,8
54604,389
31141,226
28407,608
49394,162
37713,375
58904,206
40141,310
11780,472
10085,4
9221,394
59768,817
12490,397
48248,509
45938,554
49458,225
3547,293
59192,84
16326,880
35959,460
55952,149
28526,553
11441,140
26118,441
61302,267
66890,332
31415,315
64099,88
43169,167
64469,57
43661,802
42229,767
43025,497
42939,484
67097,453
20806,361
28830,223
30753,99
19724,325
60416,390
55755,682
52029,66
47480,572
51383,132
27152,90
9485,592
42203,94
21317,6
26516,782
48137,444
56614,72
37396,97
2982,153
27066,713
48695,240
14488,14
67026,862
34891,600
23850,151
12462,292
65473,774
23425,122
58815,75
67402,1
40231,667
20862,445
29281,112
23244,54
4341,746
59819,194
65971,226
47365,110
61968,75
32608,213
22977,840
31478,101
39688,318
58901,277
6042,139
2133,13
3316,614
62456,604
30024,357
7766,394
42295,552
16807,2
9813,641
23541,197
7624,131
53846,249
48241,31
54181,136
2778,238
28670,538
24708,479
16888,229
53101,152
64570,661
9196,312
65596,426
4409,397
52153,554
37007,826
38538,367
9703,53
45346,23
52746,2
41061,651
38840,86
28313,642
32713,36
47032,56
31502,677
17895,38
14293,19
55292,303
55890,859
55274,121
18411,109
35163,103
16726,575
43868,793
66939,298
47077,115
57625,103
44513,270
16050,51
19341,283
63860,11
1533,281
59515,13
36804,72
32327,394
50935,112
17151,243
7717,616
67073,411
10879,143
65579,39
10109,714
38603,375
30951,782
19708,353
40254,793
57623,269
31526,561
53284,95
27790,361
8555,75
60422,92
15555,641
45285,353
65056,402
8622,243
47433,426
16171,302
14009,1
8000,118
36382,153
59439,614
5838,122
19851,274
58645,250
28494,174
64924,197
52037,402
59584,149
42994,667
7549,399
58313,488
14186,29
3415,808
16142,141
31292,320
15847,901
33308,189
15214,691
22673,41
59263,29
39342,388
40538,903
26203,509
9781,306
8602,759
39741,566
12596,114
41221,71
37802,146
66794,693
25432,119
57454,200
31382,536
17574,277
9952,710
55309,403
55973,437
40568,444
29804,100
4196,618
64656,13
7976,245
35323,795
35499,19
59894,3
37156,917
2469,72
15687,303
50955,224
11387,946
38543,620
15020,22
23352,268
22203,290
14946,33
58876,375
53382,76
63802,554
52431,37
30712,43
55516,220
13118,369
54145,521
1723,601
64208,19
13814,496
42773,168
50642,509
2734,87
62148,727
15176,109
47287,758
53226,224
35205,308
14879,486
194,39
56994,571
31581,42
51853,394
15674,782
56507,282
54882,345
58055,357
64959,584
67485,495
66294,149
60591,294
13834,22
32880,82
62181,248
30394,2
2716,116
59800,37
16940,182
6953,255
64622,284
45629,321
47873,20
55193,544
32501,244
43062,53
4631,57
35381,439
58181,37
29338,65
54141,885
13207,40
67622,37
25485,288
39324,239
26377,144
11925,675
12429,646
54006,397
50309,457
66151,63
49954,277
39389,81
54997,278
30354,343
51279,65
30801,98
57740,229
45946,53
63561,574
28559,82
39045,666
44948,11
40387,243
65245,929
61098,274
34889,219
14150,182
1647,19
36449,111
58116,373
62674,507
13622,94
34868,52
17183,547
12559,320
44760,501
26688,284
27450,488
24006,669
61408,353
55574,467
39584,167
6303,171
44659,212
32259,712
20367,89
55004,201
41408,179
10202,175
26907,829
1349,178
47353,655
12109,290
2886,305
45280,266
21031,368
27941,21
60115,632
9123,683
46170,34
20057,274
66089,112
12975,213
16168,398
30137,465
45740,332
7292,251
35899,694
24769,360
29590,705
65805,345
30532,605
21293,785
7488,705
53784,336
58942,76
35157,45
37269,194
28916,361
6607,630
30649,557
9520,112
2094,79
37277,5
61575,278
34260,3
22900,380
38286,759
61324,868
14290,936
21505,372
44025,726
21087,377
19688,898
44831,839
32453,445
55428,151
20265,8
39476,331
12913,834
34473,349
63059,161
13854,329
36614,267
36954,151
2989,58
63578,110
26933,216
57030,712
44909,72
31753,345
58946,351
59561,392
53921,430
66842,89
36810,748
61109,221
9883,42
52031,536
20097,541
39237,756
15227,585
45360,94
59334,744
4866,526
11990,634
64011,596
27726,298
26392,0
268,390
13775,16
43422,584
428,456
4470,33
44195,353
42127,262
2466,453
17788,127
65730,201
38709,859
65396,244
6389,318
30400,669
50856,7
56621,19
41903,883
50158,902
63630,749
64422,834
65557,693
50092,567
14332,662
48435,97
56894,135
45106,396
17751,402
58519,116
15110,235
31589,223
14474,509
62724,852
61925,671
61043,143
59749,521
32592,36
17229,601
9397,776
1202,273
1136,497
65808,156
50149,292
35035,298
63281,292
52954,54
2136,151
63679,631
39962,90
38597,328
47817,361
45367,674
6513,494
40512,6
5660,182
65932,505
31213,23
23263,188
63800,434
35084,904
63565,329
14772,505
58437,392
34677,864
60707,437
51155,132
18787,292
65145,39
19639,36
44943,86
31453,214
56494,232
65751,500
30345,542
28718,44
64954,952
35819,265
7716,599
37775,46
57100,781
32985,96
13285,8
23522,274
24473,116
60953,250
40040,927
425,15
18720,25
36693,42
29292,129
54363,36
48743,363
42933,783
7051,169
25265,606
57724,743
1765,356
7789,385
34120,688
31291,500
3733,238
62996,719
36649,757
2754,40
16944,444
38494,392
30478,943
9818,488
22299,63
35008,60
48075,502
23874,463
57893,140
10197,731
13345,112
15127,195
31275,651
55601,90
28578,129
67249,840
36864,113
29626,264
25152,211
21225,14
5163,646
35282,491
22186,53
10247,358
62122,132
50976,804
8440,249
49385,952
40786,639
25477,10
15768,635
2961,181
22587,280
47711,337
236,7
10346,433
37439,661
54516,50
57380,23
51545,735
26605,351
66169,42
32712,587
44639,19
2161,937
22097,312
32571,298
60581,261
8593,749
31407,829
32602,695
67166,270
39164,32
38035,421
55724,841
34266,851
64907,210
29269,301
61825,502
55165,156
28005,773
51062,83
57918,90
54783,588
38782,695
26245,174
10864,262
11371,109
34030,221
65687,464
35353,858
47813,39
57964,115
17252,398
49662,492
56207,657
18420,113
19333,339
31433,718
21749,283
45034,797
62989,78
34383,319
57813,520
41338,821
4111,445
53324,157
4337,867
8536,535
57201,434
15896,436
13642,404
55262,533
21165,87
44751,532
31814,324
9903,201
34578,42
49855,89
17916,368
49016,629
58162,783
40751,174
11969,223
36228,377
34181,374
40838,200
33454,336
58169,675
26865,149
41808,721
64084,590
51963,318
50410,184
2500,434
33112,104
25134,934
67130,63
55420,171
11247,330
41151,407
36776,250
45739,186
5415,397
21135,532
2820,87
12733,179
63577,87
3769,84
59436,179
58325,684
31304,292
62657,563
11609,189
49899,365
28842,209
56442,801
861,399
62617,517
2727,810
2222,273
3876,819
64115,100
47110,52
56714,700
39044,185
796,735
24359,310
50153,81
33312,915
59967,374
10037,37
51054,641
49135,495
3025,11
4067,492
37472,89
11759,620
39581,793
63370,489
18658,49
24853,462
6065,195
23249,210
44936,872
56105,110
25655,466
62226,728
53259,331
13171,587
40334,262
43538,641
6753,39
51257,141
3814,79
47991,612
23316,15
8659,719
35903,248
43832,546
56688,278
64448,732
14897,131
58756,700
41560,520
40743,657
56636,110
31693,270
60959,15
45870,330
54485,36
27787,158
9052,621
10616,616
38841,215
7534,411
13222,28
67654,307
14710,177
7708,116
20322,282
66366,109
60301,563
5555,610
6727,662
35520,674
22457,917
1390,883
44514,345
1787,248
36499,63
44874,851
55682,72
50108,694
32748,798
36192,663
16346,819
44511,57
43324,24
40922,941
5730,104
14456,221
62504,248
13253,164
38417,222
56782,29
39264,40
67604,324
588,53
12076,515
30312,56
9768,365
19276,509
67477,104
34390,538
7433,217
24517,740
52369,416
30264,318
43186,887
63065,945
26210,213
36025,581
34631,11
20891,332
37886,113
13332,174
36637,183
57026,678
52346,34
53313,19
20187,139
21476,44
50102,13
16388,280
46710,161
29298,53
60897,940
23338,438
51270,129
29429,17
35781,266
16181,93
49590,238
25696,503
64243,106
25453,491
54109,31
53029,866
54372,29
12832,421
57523,825
55822,581
49235,277
66726,201
23177,294
44571,45
10361,638
13788,482
6667,430
24845,83
29930,199
40554,189
60766,495
35680,747
22685,410
1535,168
11634,115
970,673
48888,503
457,200
33630,115
29420,771
7466,432
55298,535
8362,478
36381,514
23834,298
56565,113
14648,392
28109,762
65844,462
56858,2
44532,306
26564,281
33128,753
5564,393
20159,279
8836,787
61443,780
32947,21
57296,108
27562,314
30729,561
3570,416
55527,384
28822,13
56800,918
20597,216
3339,614
33305,147
14861,320
27758,614
65723,31
51814,113
47885,273
63920,90
29763,96
62762,242
17656,324
45837,245
46433,856
51447,12
49814,35
53632,13
65786,787
28230,74
23955,95
38175,194
9885,83
16170,88
40577,141
49902,70
10282,429
16878,65
38948,723
43888,13
51251,65
34513,179
34630,109
55828,167
65353,15
64675,217
10822,781
10539,139
64198,417
36826,251
30558,789
24676,15
1321,154
54111,761
46463,549
13982,97
56819,110
42968,595
64109,563
23412,216
41116,176
57960,87
4954,144
59984,464
24403,209
67376,45
2252,620
27545,144
66567,368
4564,823
66010,196
25764,692
3642,627
40325,119
41718,380
56423,13
10503,857
10953,397
45197,387
45427,852
63276,0
49442,397
40025,280
35096,531
1770,110
22868,743
38085,884
19515,104
56910,839
3049,174
56721,57
66078,361
25173,678
35071,132
10133,103
48653,229
27717,535
15367,298
10103,161
33921,36
2128,95
45496,791
63063,37
28831,241
47639,215
32913,521
24670,87
40940,331
41207,262
57743,78
35920,381
24416,225
8973,366
30018,654
12609,254
24149,2
11131,39
43757,208
19369,512
2699,402
60277,590
26928,103
36422,475
12397,513
4828,300
45027,136
66859,516
43734,674
35588,254
26955,778
36108,141
25237,43
14126,104
4231,332
32048,36
57304,270
39949,82
10289,140
15069,194
27205,818
66375,166
59349,749
58860,3
9156,164
23438,82
37880,389
60781,487
18509,81
7543,761
7338,583
12645,52
19544,7
66856,359
31373,389
6721,62
58806,167
25702,358
67210,365
17847,244
21324,102
55710,688
21323,75
64994,852
46440,462
31905,398
3079,51
67750,669
1806,383
13398,319
19573,7
19303,906
60533,120
2257,369
13604,131
42502,264
40479,920
6258,110
32117,749
29521,305
63896,501
64919,198
34759,82
64267,633
31922,235
19783,62
45622,36
26577,693
15070,279
27039,675
7370,141
65090,592
11181,336
29434,784
53840,392
50727,141
9602,124
25967,226
10200,550
35733,23
67099,762
57435,249
34474,129
14151,96
63417,2
44291,379
18302,568
21856,520
19386,233
17369,48
66299,769
17923,368
17188,598
30029,389
51268,95
34920,97
66117,245
12509,624
12061,758
12272,865
61484,284
2217,278
63032,274
52717,79
26583,57
31507,225
17107,937
41818,436
65684,46
60030,330
15643,660
18026,90
43856,236
30619,527
12925,275
4497,781
48929,659
53896,516
60272,807
38142,762
61868,379
25501,605
47441,609
21055,367
64199,144
12909,769
53279,506
9760,23
49159,319
56749,518
53407,161
863,446
13598,614
42953,69
30401,439
17803,435
20236,125
17100,937
47191,479
36784,182
27560,7
912,275
57559,719
63912,112
37941,110
21325,440
10257,364
47053,72
65683,20
13651,583
59279,328
44270,311
7431,592
12921,46
55355,100
61492,327
1408,78
37772,280
21085,860
56517,175
66140,20
27260,232
55276,770
1574,394
9002,845
56970,212
67677,153
55159,773
13732,651
13688,103
54087,225
52290,97
11706,733
47289,664
61603,239
26963,829
18128,109
61147,186
14533,548
8072,76
62093,44
41236,53
48072,104
60251,325
51486,553
43611,198
22100,607
64526,856
64613,596
354,531
8002,125
7377,150
8939,814
66769,3
12139,612
65376,687
45723,167
46354,387
42766,51
31344,68
2751,143
63787,392
43452,606
32567,262
42678,392
62011,806
52942,717
3762,194
61542,223
47859,274
33229,513
29331,686
40660,249
34635,68
21719,515
52115,513
6261,70
4109,531
52477,394
66469,634
58652,325
23891,468
21280,254
40178,682
57318,933
58667,570
51822,845
23786,276
58693,298
22996,532
45854,394
66844,185
58249,116
57760,34
21586,511
2825,481
21549,92
46723,325
52981,534
14111,372
35132,665
14999,226
18586,505
51344,401
56488,269
12077,33
64869,713
66873,214
53911,578
65625,172
32362,220
43326,707
39953,262
3422,377
60983,433
66969,191
63770,285
7852,320
59725,305
51781,231
38162,353
60120,527
57129,232
7974,11
55475,212
2819,214
41525,495
22491,312
49839,9
50177,440
17145,681
61785,156
34670,595
59356,372
4287,277
33736,132
22889,272
43378,327
40238,298
34351,698
32068,213
785,597
27193,244
10020,806
25591,172
55083,80
32370,782
10499,95
48155,83
2056,639
5699,26
66310,319
65702,463
41951,57
45884,295
65515,118
26088,13
17639,158
8208,318
40118,509
2857,336
50248,721
65030,96
53494,784
60926,500
12210,29
67291,426
60332,696
35288,508
40276,156
43837,381
67123,851
67069,691
8693,48
36509,729
49545,394
36043,521
58113,787
