Image,Label
42848,511
20348,45
59403,126
66071,205
44844,56
62192,58
19394,38
41950,117
57405,727
3989,34
56996,507
29695,62
13266,256
36429,222
40005,705
40347,483
30751,120
30507,173
33799,24
16204,22
22482,5
45025,54
22196,715
51589,62
37376,62
3918,120
5207,22
15792,73
